user	topic	link	utterance	category
VA	health	https://www.spiegel.de/karriere/corona-masken-kontrollen-er-sagte-er-trage-die-maske-nicht-weil-er-der-koenig-von-bayern-sei-a-06883064-1bba-46fa-a147-dcb919b7b640?utm_source=pocket-newtab-global-de-DE#kommentare	Wer auch nur ein bisschen Grips in der Birne hat, legt die Maske an	lecture
VA	health	https://www.spiegel.de/karriere/corona-masken-kontrollen-er-sagte-er-trage-die-maske-nicht-weil-er-der-koenig-von-bayern-sei-a-06883064-1bba-46fa-a147-dcb919b7b640?utm_source=pocket-newtab-global-de-DE#kommentare	Die Aussagen der Maskenfeinde zeigt nur eines: DAS BILDUNGSSYSTEM DER REPUBLIK HAT KOMPLETT VERSAGT	lecture
Jan	health	https://www.spiegel.de/karriere/corona-masken-kontrollen-er-sagte-er-trage-die-maske-nicht-weil-er-der-koenig-von-bayern-sei-a-06883064-1bba-46fa-a147-dcb919b7b640?utm_source=pocket-newtab-global-de-DE#kommentare	Dass man generell mit Maske sofort umkippt, klingt doch eher nach einer Ausrede als dass ich es mir ernsthaft vorstellen könnte	insinuation
Jan	health	https://www.spiegel.de/karriere/corona-masken-kontrollen-er-sagte-er-trage-die-maske-nicht-weil-er-der-koenig-von-bayern-sei-a-06883064-1bba-46fa-a147-dcb919b7b640?utm_source=pocket-newtab-global-de-DE#kommentare	Dann probieren Sie es mal mit einer weniger dichten Maske	lecture
Lars	health	https://www.spiegel.de/karriere/corona-masken-kontrollen-er-sagte-er-trage-die-maske-nicht-weil-er-der-koenig-von-bayern-sei-a-06883064-1bba-46fa-a147-dcb919b7b640?utm_source=pocket-newtab-global-de-DE#kommentare	Asozial ist dieser Reflex, sich kein Stück vom hohen Ross bewegen zu wollen	lecture
Lars	health	https://www.spiegel.de/karriere/corona-masken-kontrollen-er-sagte-er-trage-die-maske-nicht-weil-er-der-koenig-von-bayern-sei-a-06883064-1bba-46fa-a147-dcb919b7b640?utm_source=pocket-newtab-global-de-DE#kommentare	was ist daran asozial?	dissence
Sissis	health	https://www.spiegel.de/karriere/corona-masken-kontrollen-er-sagte-er-trage-die-maske-nicht-weil-er-der-koenig-von-bayern-sei-a-06883064-1bba-46fa-a147-dcb919b7b640?utm_source=pocket-newtab-global-de-DE#kommentare	Wenn Sie nicht werten wollen, dann tun Sie es auch nicht	lecture
sissis	health	https://www.spiegel.de/karriere/corona-masken-kontrollen-er-sagte-er-trage-die-maske-nicht-weil-er-der-koenig-von-bayern-sei-a-06883064-1bba-46fa-a147-dcb919b7b640?utm_source=pocket-newtab-global-de-DE#kommentare	Wen versuchen Sie hier eigentlich auf den Arm zu nehmen?	lecture
KelmutHohl	health	https://www.spiegel.de/karriere/corona-masken-kontrollen-er-sagte-er-trage-die-maske-nicht-weil-er-der-koenig-von-bayern-sei-a-06883064-1bba-46fa-a147-dcb919b7b640?utm_source=pocket-newtab-global-de-DE#kommentare	Wer sich hier nicht vom hohen Ross herunterbewegen will, sind Sie und niemand anderes!	lecture
Andreas	health	https://www.spiegel.de/karriere/corona-masken-kontrollen-er-sagte-er-trage-die-maske-nicht-weil-er-der-koenig-von-bayern-sei-a-06883064-1bba-46fa-a147-dcb919b7b640?utm_source=pocket-newtab-global-de-DE#kommentare	Damit haben Sie sich selber diqualifiziert	lecture
Andreas	health	https://www.spiegel.de/karriere/corona-masken-kontrollen-er-sagte-er-trage-die-maske-nicht-weil-er-der-koenig-von-bayern-sei-a-06883064-1bba-46fa-a147-dcb919b7b640?utm_source=pocket-newtab-global-de-DE#kommentare	Soziales Verhalten basiert auf Empathie, nicht auf Narzissmus	lecture
jan	health	https://www.spiegel.de/karriere/corona-masken-kontrollen-er-sagte-er-trage-die-maske-nicht-weil-er-der-koenig-von-bayern-sei-a-06883064-1bba-46fa-a147-dcb919b7b640?utm_source=pocket-newtab-global-de-DE#kommentare	Wer sich nicht an die Regeln halten will, sollte sich auch nicht in die Bereiche drängeln, wo sie gelten	lecture
Jan	health	https://www.spiegel.de/karriere/corona-masken-kontrollen-er-sagte-er-trage-die-maske-nicht-weil-er-der-koenig-von-bayern-sei-a-06883064-1bba-46fa-a147-dcb919b7b640?utm_source=pocket-newtab-global-de-DE#kommentare	Eigentlich keine schlechte Einstellung	concession
Jan	health	https://www.spiegel.de/karriere/corona-masken-kontrollen-er-sagte-er-trage-die-maske-nicht-weil-er-der-koenig-von-bayern-sei-a-06883064-1bba-46fa-a147-dcb919b7b640?utm_source=pocket-newtab-global-de-DE#kommentare	Wer das nicht tut, kann machen was er will.	concession
europa85	health	https://meta.tagesschau.de/id/146798/rki-studie-wo-sich-die-meisten-deutschen-anstecken	Dann sollte man daraus auch Konsequenzen ziehen und endlich diese unsägliche Maskenpflicht abschaffen	lecture
europa85	health	https://meta.tagesschau.de/id/146798/rki-studie-wo-sich-die-meisten-deutschen-anstecken	Offenbar finden in den Bereichen, in denen der Stofffetzen getragen werden muss, ohnehin kaum Ansteckungen statt	lecture
europa85	health	https://meta.tagesschau.de/id/146798/rki-studie-wo-sich-die-meisten-deutschen-anstecken	Daher, Abstand halten ja, aber ohne Maske	concession
Köbes4711	health	https://meta.tagesschau.de/id/146798/rki-studie-wo-sich-die-meisten-deutschen-anstecken	Man kann eben nicht alle Infektionen verhindern	lecture
Köbes4711	health	https://meta.tagesschau.de/id/146798/rki-studie-wo-sich-die-meisten-deutschen-anstecken	keine große Überraschung	lecture
morgentau19	health	https://meta.tagesschau.de/id/146798/rki-studie-wo-sich-die-meisten-deutschen-anstecken	Heißt im Klartext: besuchen sie nicht ihre Angehörigen in Altenheimen, meiden sie soziale Kontakte, am besten wäre Isolation.	lecture
morgentau19	health	https://meta.tagesschau.de/id/146798/rki-studie-wo-sich-die-meisten-deutschen-anstecken	Der Mensch ist ein soziales Wesen, der Kontakte braucht!	lecture
morgentau19	health	https://meta.tagesschau.de/id/146798/rki-studie-wo-sich-die-meisten-deutschen-anstecken	Hier beißt sich was	lecture
MitchMiller	environment	https://taz.de/Umweltdesaster-in-USA/!5702587/	Die Verseuchung des Trinkwassers ist inakzeptabel.	dissence
MitchMiller	environment	https://taz.de/Umweltdesaster-in-USA/!5702587/	Fossilenergie ist einfach von vorne bis hinten eine Sauerei	dissence
MitchMiller	environment	https://taz.de/Umweltdesaster-in-USA/!5702587/	die haben wir nur, weil damit einige wenige einen Haufen Kohle verdienen	insinuation
Thorsten Kluge	environment	https://taz.de/Umweltdesaster-in-USA/!5702587/	In den USA konnte und kann man sehen, welche Schäden das Fracking verursach	lecture
Thorsten Kluge	environment	https://taz.de/Umweltdesaster-in-USA/!5702587/	Das Schlimme ist, dass es dann oft niemanden gibt, den man zur Verantwortung ziehen kann	lecture
Danny Schneider	environment	https://taz.de/Umweltdesaster-in-USA/!5702587/	Ja Söder ist ein Phänomen: gestern rechter hetzer, heute der Corona Messias, morgen grüner Umweltkämpfer	insinuation
Danny Schneider	environment	https://taz.de/Umweltdesaster-in-USA/!5702587/	Und jetzt ist die Frage: was davon ist der echte Söder...	insinuation
Heliumatmer	environment	https://taz.de/Umweltdesaster-in-USA/!5702587/	Söder braucht nur einen Baum umarmen, dann ist alles gut	insinuation
Heliumatmer	environment	https://taz.de/Umweltdesaster-in-USA/!5702587/	Erschreckend, wie sich viel zu Viele blenden lassen	dissence
Heliumatmer	environment	https://taz.de/Umweltdesaster-in-USA/!5702587/	Habe nicht den Eindruck, dass sich CDSU wirklich um die Umwelt kümmern	lecture
Präziosa	environment	https://taz.de/Umweltdesaster-in-USA/!5702587/	Der durhschnittliche Amerikaner weiß nicht, was Umwelt bedeutet	insinuation
Präziosa	environment	https://taz.de/Umweltdesaster-in-USA/!5702587/	Natur ist was selbstverständliches, für die man nichts tun muss	insinuation
Don Pietro	environment	https://taz.de/Umweltdesaster-in-USA/!5702587/	zunächst mal ist Journalismus dafür da, daß man davon erfährt. 	lecture
Don Pietro	environment	https://taz.de/Umweltdesaster-in-USA/!5702587/	"Wer ist ""man""? Soll das eine Kritik an ""irgendwem"" sein?"	lecture
Don Pietro	environment	https://taz.de/Umweltdesaster-in-USA/!5702587/	Ich habe kein Jammern gehört, sondern Informationen gelesen	lecture
Denkender Bürger	environment	https://taz.de/Umweltdesaster-in-USA/!5702587/	Vom Jammern allein ist noch kein Problem gelöst worden!	lecture
Tsitra	environment	https://taz.de/Umweltdesaster-in-USA/!5702587/	Wie abstoßend!	dissence
Tsitra	environment	https://taz.de/Umweltdesaster-in-USA/!5702587/	"Wenn ein A...ch etwas billiges zu verkaufen hat, gibt es leider immer genug ""Idiot*innen"" die das gutheißen"	insinuation
Lanke	environment	https://taz.de/Umweltdesaster-in-USA/!5702587/	"Jaja, so sind sie, die erfolgreichen ""Leistungsträger"" der Energiewirtschaft"	insinuation
Lanke	environment	https://taz.de/Umweltdesaster-in-USA/!5702587/	Subventionen, Boni, Coronahilfen ohne sich um die Umwelt zu scheren und sich, wenn es ernst wird, verdrücken	insinuation
Honkler	society	https://www.zeit.de/wirtschaft/2020-08/bedingungsloses-grundeinkommen-klassengesellschaft-migration-steuern-subventionen?utm_source=pocket-newtab-global-de-DE	Wer entscheidet welcher Kram gebraucht wird und welcher nicht? Sie?	lecture
Honkler	society	https://www.zeit.de/wirtschaft/2020-08/bedingungsloses-grundeinkommen-klassengesellschaft-migration-steuern-subventionen?utm_source=pocket-newtab-global-de-DE	Ich lasse mir von keinem Kollektiv vorschreiben was gut für mich ist und was ich besitzen 'darf'.	dissence
Honkler	society	https://www.zeit.de/wirtschaft/2020-08/bedingungsloses-grundeinkommen-klassengesellschaft-migration-steuern-subventionen?utm_source=pocket-newtab-global-de-DE	Diese Vorstellung verstößt gegen jeglichen Freiheitsgedanken.	lecture
Der freundliche Waran	society	https://www.zeit.de/wirtschaft/2020-08/bedingungsloses-grundeinkommen-klassengesellschaft-migration-steuern-subventionen?utm_source=pocket-newtab-global-de-DE	Na, dass es auf sowas hinausläuft, ist ja schon klar	lecture
Kassandra1	society	https://www.zeit.de/wirtschaft/2020-08/bedingungsloses-grundeinkommen-klassengesellschaft-migration-steuern-subventionen?utm_source=pocket-newtab-global-de-DE	Hin und wieder hilft es, vor dem Kommentieren das Hirn einzuschalten!	lecture
Kassandra1	society	https://www.zeit.de/wirtschaft/2020-08/bedingungsloses-grundeinkommen-klassengesellschaft-migration-steuern-subventionen?utm_source=pocket-newtab-global-de-DE	und wenn das nur mit persönlichen Einschränkungen möglich ist, dann müssen diese eben hingenommen werden	lecture
Kassandra1	society	https://www.zeit.de/wirtschaft/2020-08/bedingungsloses-grundeinkommen-klassengesellschaft-migration-steuern-subventionen?utm_source=pocket-newtab-global-de-DE	Es existiert kein Recht darauf, die Erde zu zerstören	lecture
Tomás Zerolo	economy	https://taz.de/Streit-ums-Grundwasser/!5708902/	Ich fass' es nicht	dissence
Tomás Zerolo	economy	https://taz.de/Streit-ums-Grundwasser/!5708902/	Das ist ein so offensichtlich räuberisches Verhalten, dass es eigentlich als kriminell gelten sollte.	dissence
Homunkulus	economy	https://taz.de/Streit-ums-Grundwasser/!5708902/	"Ich denke auf Verbraucherebene herrscht hier ""don't ask, don't tell""."	insinuation
Tomás Zerolo	economy	https://taz.de/Streit-ums-Grundwasser/!5708902/	"Und ""das Geld"" hat schon lange ausgefeilte Methoden, ""die Mehrheit"" zu beeinflussen"	insinuation
Tomás Zerolo	economy	https://taz.de/Streit-ums-Grundwasser/!5708902/	Und dann sind noch die Lindners dieser Welt, die das Spielfeld von der anderen Seite abdecken	insinuation
Heiner	lifestyle	https://www.spiegel.de/reise/im-jeep-durch-skandinavien-zu-polarlichtern-und-buckelwalen-spiegel-tv-dokumentation-a-e4e4eadb-eb86-482a-9fe6-b582bf4eae9d?utm_source=pocket-newtab-global-de-DE#kommentare	wir wollen eben alles haben. Moderne Welt und unberührte Natur	insinuation
Heiner	lifestyle	https://www.spiegel.de/reise/im-jeep-durch-skandinavien-zu-polarlichtern-und-buckelwalen-spiegel-tv-dokumentation-a-e4e4eadb-eb86-482a-9fe6-b582bf4eae9d?utm_source=pocket-newtab-global-de-DE#kommentare	Mal eben schnell auf der ganzen Welt, ganz individuell	insinuation
Heiner	lifestyle	https://www.spiegel.de/reise/im-jeep-durch-skandinavien-zu-polarlichtern-und-buckelwalen-spiegel-tv-dokumentation-a-e4e4eadb-eb86-482a-9fe6-b582bf4eae9d?utm_source=pocket-newtab-global-de-DE#kommentare	aber dann bitte doch so, dass möglichst viele Follower dabei rausspringen	insinuation
Heiner	lifestyle	https://www.spiegel.de/reise/im-jeep-durch-skandinavien-zu-polarlichtern-und-buckelwalen-spiegel-tv-dokumentation-a-e4e4eadb-eb86-482a-9fe6-b582bf4eae9d?utm_source=pocket-newtab-global-de-DE#kommentare	"Und ""digitale Nomaden"" ist da für mich irgendwie das Signalwort"	lecture
Heiner	lifestyle	https://www.spiegel.de/reise/im-jeep-durch-skandinavien-zu-polarlichtern-und-buckelwalen-spiegel-tv-dokumentation-a-e4e4eadb-eb86-482a-9fe6-b582bf4eae9d?utm_source=pocket-newtab-global-de-DE#kommentare	Vielleicht wäre es für die Umwelt besser, einige Profis machen die tollsten Bilder und Filme	lecture
Heiner	lifestyle	https://www.spiegel.de/reise/im-jeep-durch-skandinavien-zu-polarlichtern-und-buckelwalen-spiegel-tv-dokumentation-a-e4e4eadb-eb86-482a-9fe6-b582bf4eae9d?utm_source=pocket-newtab-global-de-DE#kommentare	Bin da ehrlich auch untentschieden	concession
Benne	lifestyle	https://www.spiegel.de/reise/im-jeep-durch-skandinavien-zu-polarlichtern-und-buckelwalen-spiegel-tv-dokumentation-a-e4e4eadb-eb86-482a-9fe6-b582bf4eae9d?utm_source=pocket-newtab-global-de-DE#kommentare	Man darf das alles ja machen und schreiben, aber vielleicht sollte man es nicht verschönern, indem man Vokabeln und Phrasen verwendet, die sich gut anhören, aber absolut fehl am Platze sind.	lecture
Andy	lifestyle	https://www.spiegel.de/reise/im-jeep-durch-skandinavien-zu-polarlichtern-und-buckelwalen-spiegel-tv-dokumentation-a-e4e4eadb-eb86-482a-9fe6-b582bf4eae9d?utm_source=pocket-newtab-global-de-DE#kommentare	schöner Bericht und über ein gutes Konzept	praise
guenter	lifestyle	https://www.spiegel.de/reise/im-jeep-durch-skandinavien-zu-polarlichtern-und-buckelwalen-spiegel-tv-dokumentation-a-e4e4eadb-eb86-482a-9fe6-b582bf4eae9d?utm_source=pocket-newtab-global-de-DE#kommentare	Die Zwei wirken irgendwie peinlich	dissence
Zwieback1	lifestyle	https://www.spiegel.de/reise/im-jeep-durch-skandinavien-zu-polarlichtern-und-buckelwalen-spiegel-tv-dokumentation-a-e4e4eadb-eb86-482a-9fe6-b582bf4eae9d?utm_source=pocket-newtab-global-de-DE#kommentare	aber der Bohei eines Filmes mit pathetischen Formulierungen in der Ankündigung ist schon kopfschüttelnswert	dissence
Andreas	lifestyle	https://www.spiegel.de/reise/im-jeep-durch-skandinavien-zu-polarlichtern-und-buckelwalen-spiegel-tv-dokumentation-a-e4e4eadb-eb86-482a-9fe6-b582bf4eae9d?utm_source=pocket-newtab-global-de-DE#kommentare	Habe damals , ganz zurecht, viel Kritik einstecken müssen für meinen Ego-Trip	concession
Katowi	lifestyle	https://www.spiegel.de/reise/im-jeep-durch-skandinavien-zu-polarlichtern-und-buckelwalen-spiegel-tv-dokumentation-a-e4e4eadb-eb86-482a-9fe6-b582bf4eae9d?utm_source=pocket-newtab-global-de-DE#kommentare	Diese Art von Individual-Reisen finde ich leider nicht mehr zeitgemäß	dissence
Stefan			Meine Meinung? Die habe ich nirgendwo geschrieben. Nur auf unterschiedliche Ansichten verwiesen.	lecture
Petersen			Was für eine pathetische Schnulze	dissence
Petersen			Sorry- aber dieser Bericht ist tritratrullalal-Yuppi-Fluppi-für Spießer.	dissence
Stefanie Böhringer	entertainment	https://www.youtube.com/watch?v=PVsUozOr1lE	Gerhard Polt ist so ein großer Mann (nicht nur körperlich) und geistiges Vorbild, ihm zuzuhören ist mir immer ein wahres Fest. 	praise
Stefanie Böhringer	entertainment	https://www.youtube.com/watch?v=PVsUozOr1lE	Einfach toll.	praise
Ducky Archinger	entertainment	https://www.youtube.com/watch?v=PVsUozOr1lE	Sehr berührend und interessant	praise
Bronto Saurus	entertainment	https://www.youtube.com/watch?v=PVsUozOr1lE	Der Germanikus, göttlich der Mann	praise
Philyo	entertainment	https://www.youtube.com/watch?v=PVsUozOr1lE	Die beiden zusammen? Geil!!	praise
Christian Kühn	entertainment	https://www.youtube.com/watch?v=PVsUozOr1lE	Polt ist ein Gigant	praise
Thomas Ludwig	entertainment	https://www.youtube.com/watch?v=PVsUozOr1lE	Ich bin geplättet	concession
Bettina Gerloff	entertainment	https://www.youtube.com/watch?v=PVsUozOr1lE	dieses Gespräch ist sooo toll	praise
Bettina Gerloff	entertainment	https://www.youtube.com/watch?v=PVsUozOr1lE	Erfrischend, intelligent und humorvoll in den seltsamen Zeiten	praise
Gewitterlutz	entertainment	https://www.youtube.com/watch?v=PVsUozOr1lE	Ich liebe dieses Format hier mal ein ganz grosses Lob an das ganze Team dahinter	praise
Holger Blaschek	entertainment	https://www.youtube.com/watch?v=PVsUozOr1lE	Was für ein tolles Interview	praise
Holger Blaschek	entertainment	https://www.youtube.com/watch?v=PVsUozOr1lE	viele Dank an euch beide, für ein intelligentes Interview mit Respekt und Niveau	praise
Holger Blaschek	entertainment	https://www.youtube.com/watch?v=PVsUozOr1lE	leider wird heutzutage immer weniger wert darauf gelegt	dissence
UstiNadLabem	health	https://www.zeit.de/politik/deutschland/2020-09/coronavirus-hendrik-streeck-virologe-strategiewechsel	Warum beleidigen Sie Menschen als Covididoten ?	dissence
UstiNadLabem	health	https://www.zeit.de/politik/deutschland/2020-09/coronavirus-hendrik-streeck-virologe-strategiewechsel	Vermutlich sind Sie SPD-Wähler	insinuation
Langley	health	https://www.zeit.de/politik/deutschland/2020-09/coronavirus-hendrik-streeck-virologe-strategiewechsel	Das Leben birgt Risiken, wollen sie auf ewig mit diesen Beschränkungen leben?	dissence
einszwo	health	https://www.zeit.de/politik/deutschland/2020-09/coronavirus-hendrik-streeck-virologe-strategiewechsel	Nur dumm, dass die Infizierten ohne Krankheit auch andere anstecken können, die dann vielleicht keinen so leichten Verlauf haben.	dissence
einszwo	health	https://www.zeit.de/politik/deutschland/2020-09/coronavirus-hendrik-streeck-virologe-strategiewechsel	Aber so ist das halt bei den Covid-Leugnern: Ich, Ich, Ich... ist das einzige was zählt	insinuation
